"RPTID","CAUSE","CAUSE_TXT","OPERATOR_ID","OWNER_OPERATOR_ID","NAME","OPSTREET","OPCITY","OPCOUNTY","OPSTATE","OPZIP","IHOUR","IDATE","IYEAR","LATITUDE","LONGITUDE","ACCITY","ACCOUNTY","ACSTATE","ACZIP","MPVST","SURNO","TELRN","TELID","TELDT","PPPRP","EMRPRP","ENVPRP","OPCPRP","OPCPRPO","PRODPRP","OPPRP","OOPPRP","OOPPRPO","PRPTY","SPILLED","COMM","CLASS","CLASS_TXT","SPUNIT","SPUNIT_TXT","LOSS","RECOV","GEN_CAUSE","GEN_CAUSE_TXT","LINE_SEG","IFED","INTER","OFFSHORE","OFFAREA","BNUMB","OFFST","OCS","OPPROP","PIPEROW","HCA","HCADESC","SYSPRT","SYSPRT_TXT","SYSPRTO","FAIL_OC","FAIL_OC_TXT","FAIL_OCO","PRTYR","INC_PRS","MOP","OPRS","LRTYPE","LRTYPE_TXT","LRTYPEO","LEAK","LEAK_TXT","PUNC_DIAM","RUPTURE","RUPTURE_TXT","RUPLN","PROPLN","UBLKVM","UBLKVA","UBLKVR","UBLKVC","DBLKVM","DBLKVA","DBLKVR","DBLKVC","SEGISO","VLVDIST","SEGCONF","INLINE","INLINE_TXT","DRHRMF","DRHRMFY","DRLRMF","DRLRMFY","DRUT","DRUTY","DRGEO","DRGEOY","DRCAL","DRCALY","DRCRK","DRCRKY","DRHARD","DRHARDY","DROTH","DROTHY","NPS","WALLTHK","SPEC","SMYS","SEAM","VALVE","MANU","MANYR","LOCLK","LOCLK_TXT","LOCLKO","DEPTH_COV","EFAT","NFAT","GPFAT","INJURE","EINJ","NINJ","GPINJ","SHUTDOWN","SHUTDAY","SHUTHR","SHUTMIN","IGNITE","EXPLO","EVAC","EVACNO","EVAC_REASON","EVAC_REASON_TEXT","STHH","STMN","FISH","BIRDS","TERRESTRIAL","SOIL","SOIL_YRD","IMPACT","REMEDIAL","RSURFACE","RGROUND","RSOIL","RVEG","RWILD","WATER","AMT_IN_WATER","OCEAN","SURFACE","GROUNDW","DRINK","DRINKSRC","DRINKSRC_TXT","COMP_BASED","DETECTED","DETECTED_TXT","DETECTEDO","DURLEAK_DAY","DURLEAK_HR"
20080238,,,30829,,"TEPPCO CRUDE PIPELINE, LLC","210 PARK AVENUE, SUITE 1600","OKLAHOMA CITY","OKLAHOMA","OK",73102,722,"7/23/2008",2008,"N29.70645","W95.22297","PASADENA","HARRIS","TX",77506,,,,,,0,0,0,0,,0,0,4000,"CLEAN UP & REPAIR",4000,"YES","CRUDE OIL",4,"CRUDE OIL",2,"GALLONS",80,65,7,"INCORRECT OPERATION",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080239,16,"JOINT",31056,,"ASIG - HONOLULU","3201 AOLELE ST","HONOLULU","HONOLULU","HI",96819,1245,"7/24/2008",2008,"21.317 W","-157.890 N","HONOLULU","HONOLULU","HI",96819,,"T-1",878273,,"7/23/2008",0,60000,40000,70000,"ENVIRONMENTAL CONSULTANTS",40000,0,0,,210000,"YES","JET A FUEL",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",220,126,5,"MATERIAL AND/OR WELD FAILURES","TANK DRAIN LINES","NO","INTRASTATE","NO",,,,"NO","YES","NO","NO",,4,"OTHER","TANK DRAIN LINE",6,"JOINT",,1984,0,0,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,,,"SCH 40 PVC",,,,,,4,"UNDER GROUND",,24,0,0,0,0,0,0,0,"NO",,,,"NO","NO","NO",,,,,15,"NO","NO","NO","YES",750,"NO","YES","NO","YES","YES","NO","NO","YES",10,"NO","NO","YES","NO",,,"NO",7,"OTHER","CONTRACTOR",365,
20080240,,,22610,,"MAGELLAN PIPELINE COMPANY, LP","P.O. BOX 21628","TULSA","TULSA","OK","74121-2186",1045,"6/30/2008",2008,36.418037,-97.811184,"ENID","GARFIELD","OK",73701," MP 0","ENID TANK FARM","NA",,,0,0,0,0,,23,0,0,,23,"YES","DIESEL FUEL",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",2,"GALLONS",5,0,7,"INCORRECT OPERATION",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080241,18,"FILLET WELD",18718,,"SUNOCO PIPELINE L.P.","ONE FLOUR DANIEL DRIVE, BUILDING A, LEVEL 3","SUGAR LAND","FORT BEND","TX",77478,1830,"6/26/2008",2008,30.4506,-95.2669,"CLEVELAND","SAN JACINTO","TX",77327,,"2029+62",875462,,"6/26/2008",0,0,0,0,,262,0,197339,"RESPONSE, REMEDIATION & REPAIR",197601,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",15,13,5,"MATERIAL AND/OR WELD FAILURES","AMDEL 10""","NO","INTRASTATE","NO",,,,"NO","NO","YES","NO",,5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,10,"REPAIR SLEEVE",,,725,773,"NO",1,"LEAK",,2,"CONNECTION FAILURE",,,,,,"YES","NO","NO","NO","YES","NO","NO","NO",77880,77880,"YES",1,"YES","YES",2007,"NO",,"NO",,"YES",2007,"NO",,"NO",,"NO",,"NO",,10,0.31,"API 5L",35000,"SMLS",,,,4,"UNDER GROUND",,30,0,0,0,0,0,0,0,"YES",7,2,12,"NO","NO","NO",,,,16,20,"NO","NO","NO","YES",1500,"NO","YES","NO","NO","YES","NO","NO","NO",,,,,,,,"YES",1,"CPM/SCADA-BASED SYSTEM WITH LEAK DETECTION",,0,3
20080242,1,"CORROSION, EXTERNAL",31556,,"TEXACO PIPELINES, LLC","4800 FOURNACE PLACE","BELLAIRE","HARRISON","TX","77401-2324",1445,"6/27/2008",2008,"N 29, 20.504","W 89, 38.945","EMPIRE","PLAQUEMINES","LA",70050,25.1,"1326+11",875555,,"6/27/2008",0,0,0,0,,60000,0,200000,"REPAIR COSTS",260000,"YES","Y-GRADE RAW MIX",1,"HVLS/OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",1,"BARRELS",424,0,1,"CORROSION","CMP VP-01","NO","INTRASTATE","NO",,,,"NO","NO","YES","NO",,5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,1,"BODY OF PIPE",,1974,500,1025,"NO",1,"LEAK",,1,"PINHOLE",,,,,,"YES","NO","NO","NO","YES","NO","NO","NO",62304,62304,"YES",1,"YES","YES",2000,"NO",,"NO",,"YES",2000,"YES",2000,"NO",,"NO",,"NO",,8,0.22,"API 5L",46000,,,,,7,"OTHER","INLAND MARSH",40,0,0,0,0,0,0,0,"YES",1,9,42,"NO","NO","NO",,,,33,42,"NO","NO","NO","NO",,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,,,"NO",6,"A THIRD PARTY",,3,6
20080243,20,"MALFUNCTION OF CONTROL/RELIEF EQUIPMENT",31527,,"GORDON TERMINAL SERVICES","1000 ELLA ST.","MCKEES ROCKS","ALLEGHENY","PA",15205,2125,"6/26/2008",2008,40.49,80.23,"CORAOPOLIS","ALLEGHENY","PA",15108,4.5,,875480,,"6/26/2008",0,0,100000,0,,3300,300,7000,"CLEAN UP COSTS",110600,"YES","JET FUEL",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",20,0,6,"EQUIPMENT","PA","NO","INTRASTATE","NO",,,,"NO","NO","NO","YES","HIGH POPULATION",3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,9,"METERING FACILITY",,2005,30,200,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,0,0,"NA",0,"NA","NA","BELKIN",2005,3,"ABOVE GROUND",,,0,0,0,0,0,0,0,"YES",0,12,0,"NO","NO","NO",,,,0,0,"NO","NO","NO","YES",128,"NO","YES","NO","NO","YES","NO","NO","NO",,,,,,,,"YES",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,0,1
20080244,16,"JOINT",1845,,"BUCKEYE PARTNERS, LP","P.O. BOX 368","EMMAUS","LEHIGH","PA",18049,1050,"6/29/2008",2008,40.4,-75.94,"READING","BERKS","PA",19605,0,0,875691,,"6/29/2008",0,0,50000,0,,160,0,5000,"CLEAN-UP",55160,"YES","HEATING OIL",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",1,0,5,"MATERIAL AND/OR WELD FAILURES","RG","NO","INTERSTATE","NO",,,,"NO","YES","NO","YES","HI-POPULATED AND DRINKING WATER",3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,9,"METERING FACILITY",,1965,155,275,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,1,0,"N/A",0,"SEAMLESS","N/A","UNKNOWN",1965,3,"ABOVE GROUND",,,0,0,0,0,0,0,0,"YES",0,3,31,"NO","NO","NO",,,,0,0,"NO","NO","NO","YES",0,"NO","YES","NO","NO","YES","NO","NO","NO",,,,,,,,"YES",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,0,1
20080245,1,"CORROSION, EXTERNAL",20202,,"ULTRAMAR INC","2402 E. ANAHEIM ST.","WILMINGTON","LOS ANGELES","CA",90808,1500,"7/2/2008",2008,,,"WILMINGTON","LOS ANGELES","CA",90744,,,876108,,"7/2/2008",0,2233,18037,0,,800,5000,109608,"CONTRACTOR LABOR",135678,"YES","RAFINATE (GASOLINE COMPONET)",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",6,3,1,"CORROSION","INNER PLANT PIPING","NO","INTRASTATE","NO",,,,"NO","YES","NO","NO",,3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,1,"BODY OF PIPE",,,20,20,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,,,,,,,,,4,"UNDER GROUND",,12,0,0,0,0,0,0,0,"NO",,,,"NO","NO","NO",,,,,,"NO","NO","NO","YES",2,"YES","YES","NO","NO","YES","NO","NO","NO",,,,,,,,"NO",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,,
20080246,,,1845,,"BUCKEYE PARTNERS, LP","P.O. BOX 368","EMMAUS","LEHIGH","PA",18049,1600,"7/21/2008",2008,40.55,-74.26,"SEWAREN","MIDDLESEX","NJ",7077,0,0,878027,,"7/21/2008",0,0,10000,0,,100,0,5000,"CLEAN-UP COSTS",15100,"YES","GASOLINE",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",2,"GALLONS",20,0,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080247,,,22610,,"MAGELLAN PIPELINE COMPANY, LP","ONE WILLIAMS CENTER, P.O. BOX 22186","TULSA","TULSA","OK","74121-2186",1030,"7/25/2008",2008,41.56111,-93.52583,"DES MOINES","POLK","IA",50327,"0+00","N/A","N/A",,,0,9375,0,0,,300,0,0,,9675,"YES","GASOLINE",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",2,2,5,"MATERIAL AND/OR WELD FAILURES",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080248,15,"COMPONENT",31189,,"BP PIPELINE (NORTH AMERICA) INC.","28100 TORCH PARKWAY","WARRENVILLE","DUPAGE","IL",60555,1230,"7/28/2008",2008,40.8491,-88.22784,"CULLOM","FORD","IL",60929,"CULLOM STATION/MP149.55",,878373,,"7/28/2008",0,0,0,0,,0,0,110000,"REMEDIATION & INVESTIGATION",110000,"YES","CRUDE OIL",4,"CRUDE OIL",2,"GALLONS",37,37,6,"EQUIPMENT","PATOKA-MOKEENA","NO","INTERSTATE","NO",,,,"NO","YES","NO","NO",,3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,8,"VALVE",,1974,150,720,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,2,,,,,"BALL","HILLS-MCCANNA",1974,4,"UNDER GROUND",,12,0,0,0,0,0,0,0,"NO",,,,"NO","NO","NO",,,,,,"NO","NO","NO","YES",60,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,,,"YES",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,0,12
20080249,,,15674,,"PLANTATION PIPE LINE CO","500 DALLAS STREET, SUITE 1000","HOUSTON","HARRIS","TX",77002,530,"7/19/2008",2008,"30 29'03""","91 11'32""","BATON ROUGE","EAST BATON ROUGE","LA",70805,,,,,,0,0,0,0,,90,0,13000,"REPAIR AND CLEANUP",13090,"YES","LOW SULFUR DIESEL",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",2,"GALLONS",23,23,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080250,,,4906,,"EXXONMOBIL PIPELINE CO","800 BELL STREET SUITE 623F","HOUSTON","HARRIS","TX",77002,857,"7/19/2008",2008,"N28 20 37.8","W97 8 33.5",,"REFUGIO","TX",,,,877815,,"7/19/2008",0,0,0,0,,335,100,0,,435,"YES","DILUTE PROPYLENE",1,"HVLS/OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",1,"BARRELS",3,0,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080251,2,"CORROSION, INTERNAL",1248,,"BELLE FOURCHE PIPELINE CO","455 NORTH POPLAR","CASPER ","NATRONA","WY",82602,1100,"7/15/2008",2008,44.55986,105.4906,"GILLETTE","CAMPBELL ","WY",82718,"ROCKPILE AREA","UNKNOWN",877360,,"7/15/2008",0,0,36835,0,,1100,0,0,,37935,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",550,525,1,"CORROSION","ROCKPILE TO DONKEY CREEK","NO","INTRASTATE","NO",,,,"NO","NO","YES","NO",,5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,1,"BODY OF PIPE",,,300,1155,"NO",1,"LEAK",,1,"PINHOLE",,,,,,"YES","NO","NO","NO","YES","NO","NO","NO",29040,29040,"YES",3,"DON'T KNOW","NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,8.63,0.19,,46000,"ERW",,,,4,"UNDER GROUND",,60,0,0,0,0,0,0,0,"NO",,,,"NO","NO","NO",,,,,,"NO","NO","NO","YES",100,"NO","YES","YES","NO","YES","YES","NO","YES",525,"NO","YES","NO","NO",,,"NO",5,"AIR PATROL OR GROUND SURVEILLANCE",,4,
20080252,21,"THREADS STRIPPED, BROKEN PIPE COUPLING",18718,,"SUNOCO PIPELINE L.P.","ONE FLUOR DANIEL DRIVE, BUILDING A, LEVEL 3","SUGAR LAND","FORT BEND","TX",77478,1441,"7/17/2008",2008,36.4175,-97.8453,"ENID","GARFIELD","OK",73701,,"ENID STATION",877630,,"7/17/2008",0,0,0,0,,600,0,31545,"CLEAN UP AND EMER RESP",32145,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",5,0,6,"EQUIPMENT","ENID STATION","NO","INTRASTATE","NO",,,,"NO","YES","NO","YES","OPA",3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,8,"VALVE",,,855,800,"YES",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,,,,,,"GATE VALVE",,,3,"ABOVE GROUND",,,0,0,0,0,0,0,0,"YES",0,9,0,"NO","NO","NO",,,,2,0,"NO","NO","NO","YES",1,"NO","YES","NO","NO","YES","NO","NO","NO",,,,,,,,"YES",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,0,1
20080253,22,"RUPTURED OR LEAKING SEAL/PUMP PACKING",32011,,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","311 W QUAY","ARTESIA","EDDY","NM",88210,1710,"8/6/2008",2008,"31 45.833","106 23.074","EL PASO ","EL PASO","TX",79915,"N/A",,879781,,"8/6/2008",0,7500,8000,0,,250,150,1350,"OT, INVESTIGATION, & ADMIN",17250,"YES","DIESEL FUEL",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",75,45,6,"EQUIPMENT","12"" KINDER MORGAN CONNECT","NO","INTERSTATE","NO",,,,"NO","YES","NO","YES","HIGHLY POPULATED AREA",3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,7,"COMPONENT",,,450,275,"YES",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,40,0.5,,,,,"CRALL PRODUCTS INC",1992,3,"ABOVE GROUND",,,0,0,0,0,0,0,0,"NO",,,,"NO","NO","NO",,,,2,0,"NO","NO","NO","YES",175,"NO","YES","NO","NO","YES","NO","NO","NO",,,,,,,,"NO",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,,1
20080254,,,31555,,"KINDER MORGAN CO2 CO. LP","500 DALLAS SUITE 1000","HOUSTON ","HARRIS","TX",77002,930,"8/3/2008",2008,"N35 19' 17","W 106 23' 37","PLACITAS","SANDOVAL","NM",87043,,,,,,0,0,0,0,,2,0,4073,"REPAIR",4075,"YES","CO2",2,"CO2 OR OTHER NON-FLAMMABLE, NON-TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",2,"GALLONS",5,0,5,"MATERIAL AND/OR WELD FAILURES",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080255,22,"RUPTURED OR LEAKING SEAL/PUMP PACKING",30829,,"TEPPCO CRUDE PIPELINE, LLC","210 PARK AVENUE, SUITE 1600","OKLAHOMA CITY","OKLAHOMA","OK",73102,930,"7/29/2008",2008,"N29 43.94","W095 13.66","GALENA PARK","HARRIS","TX",77547,"GALENA PARK STATION",,,,,0,0,0,0,,500,0,15000,"CLEAN UP & REPAIR",15500,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",35,30,6,"EQUIPMENT","GALENA PARK STATION","NO","INTERSTATE","NO",,,,"NO","YES","NO","NO",,4,"OTHER","VALVE ON TANK 103",8,"VALVE",,1997,0,150,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,,,,,,,,,3,"ABOVE GROUND",,,0,0,0,0,0,0,0,"NO",,,,"NO","NO","NO",,,,,,"NO","NO","NO","YES",60,"NO","YES","NO","NO","YES","NO","NO","NO",,,,,,,,"YES",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,0,4
20080256,,,19237,,"TE PRODUCTS PIPELINE COMPANY, LLC","1100 LOUISIANA STREET","HOUSTON","HARRIS","TX",77002,1435,"8/18/2008",2008,"N41 25.117","W088 10.758","JOLIET","WILL","IL",,,,,,,0,0,0,0,,15,0,2000,"REPAIR",2015,"YES","ISO BUTANE",1,"HVLS/OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",2,"GALLONS",35,0,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080257,1,"CORROSION, EXTERNAL",32109,,"ONEOK NGL PIPELINE LP","BOX 29","MEDFORD ","GRANT","OK",73759,400,"6/1/2008",2008,41.0221831,-95.48272114,"HASTINGS","MILLS","IA",51540,,,872699,,"6/1/2008",0,0,0,0,,740653,0,309238,"LABOR, MATERIAL",1049891,"YES","BUTANE",1,"HVLS/OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",1,"BARRELS",9090,0,1,"CORROSION","102 LINE","NO","INTERSTATE","NO",,,,"NO","NO","YES","NO",,5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,1,"BODY OF PIPE",,1968,1959,2160,"NO",2,"RUPTURE",,,,,2,"LONGITUDINAL-TEAR/CRACK",24,2,"YES","NO","NO","NO","YES","NO","NO","NO",52800,52800,"YES",3,"DON'T KNOW","NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,8,0.25,"X-52",52000,"ERW","N/A",,,4,"UNDER GROUND",,,0,0,0,0,0,0,0,"YES",312,13,0,"NO","NO","YES",20,1,"PRECAUTIONARY BY COMPANY",2,0,"NO","NO","NO","NO",,"NO",,"NO","NO","NO","NO","NO","NO",,,,,,,,"YES",1,"CPM/SCADA-BASED SYSTEM WITH LEAK DETECTION",,13,
20080258,,,9175,,"JAYHAWK PIPELINE LLC","2000 SOUTH MAIN","MCPHERSON","MCPHERSON","KS",67460,1720,"8/25/2008",2008,-98.585,38.1008,"HUDSON","STAFFORD","KS",,"HUDSON STATION",,"N/A",,,0,0,0,0,,100,0,0,,100,"YES","CRUDE OIL",4,"CRUDE OIL",2,"GALLONS",42,5,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080259,22,"RUPTURED OR LEAKING SEAL/PUMP PACKING",2552,,"COLONIAL PIPELINE CO","1185 SANCTUARY PARKWAY, SUITE 100","ALPHARETTA","FULTON","GA",30004,700,"8/6/2008",2008,35.9845,-85.82516,"OXFORD","CALHOUN","AL",36203,"OXFORD STATION",,"NONE",,,0,0,0,0,,0,0,3500,"REPAIR AND RECOVERY",3500,"YES","DIESEL",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",6,6,6,"EQUIPMENT","LINE 2","NO","INTERSTATE","NO",,,,"NO","YES","NO","NO",,3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,8,"VALVE",,,400,840,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,,,,,,,,,4,"UNDER GROUND",,,0,0,0,0,0,0,0,"NO",,,,"NO","NO","NO",,,,,,"NO","NO","NO",,,"YES","NO","NO","NO","NO","NO","NO","NO",,,,,,,,"NO",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,0,11
20080260,2,"CORROSION, INTERNAL",32080,,"CCPS TRANSPORTATION, LLC","119 N 25TH STREET E","SUPERIOR","DOUGLAS","WI",54880,1400,"8/4/2008",2008,"37ﾰ 02' 02","-95ﾰ 53' 19","CANEY","MONTGOMERY","KS",67333,,,"N/A",,,0,0,0,0,,0,0,20000,"REPAIR & CLEANUP",20000,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",10,10,1,"CORROSION",,"NO","INTERSTATE","NO",,,,"NO","YES","NO","YES","DW",3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,1,"BODY OF PIPE",,1955,0,0,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,12,,"UNKNOWN",,"UNKNOWN",,"UNKNOWN",1955,4,"UNDER GROUND",,36,0,0,0,0,0,0,0,"NO",,,,"NO","NO","NO",,,,,10,"NO","NO","NO","YES",10,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,,,"NO",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,7,
20080261,,,9175,,"JAYHAWK PIPELINE LLC","2000 SOUTH MAIN","MCPHERSON","MCPHERSON","KS",67460,730,"8/28/2008",2008,-98.585,38.1008,"HUDSON","STAFFORD","KS",,"HUDSON STATION",,"N/A",,,0,0,0,0,,300,0,0,,300,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",3,1,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
